,movie_id,title,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,production_countries,production_companies,director,cast
255,36095,Cure,"['Crime', 'Horror', 'Mystery', 'Thriller']","['japan', 'prostitute', 'hotel', 'based on novel', 'hallucination', 'interview', 'investigation', 'murder', 'junkyard', 'interrogation', 'stranger', 'psychosis', 'record player', 'mental hospital', 'neo-noir', 'personality disorder', 'serial kiler']",20000,99000,212443,45023.0,63,111.0,1997,ja,['Japan'],['Daiei Studios'],['Kiyoshi Kurosawa'],"['Koji Yakusho', 'Masato Hagiwara', 'Tsuyoshi Ujiki', 'Anna Nakagawa', 'Yukijiro Hotaru', 'Denden', 'Ren Osugi', 'Masahiro Toda', 'Misayo Haruki', 'Shun Nakayama']"
256,12618,Random Hearts,"['Drama', 'Romance']","['infidelity', 'politician', 'airplane crash', 'death', 'death of husband', 'police sergeant', 'death of wife']",64000000,74608570,4137237,44990.0,63,133.0,1999,en,['United States of America'],['Columbia Pictures'],['Sydney Pollack'],"['Harrison Ford', 'Kristin Scott Thomas', 'Charles S. Dutton', 'Bonnie Hunt', 'Dennis Haysbert', 'Sydney Pollack', 'Richard Jenkins', 'Paul Guilfoyle', 'Susanna Thompson', 'Peter Coyote']"
257,20391,Paint Your Wagon,"['Drama', 'Action', 'Comedy', 'Western', 'Music']","['mining', 'prospector']",20000000,31678778,7902536,44963.0,63,158.0,1969,en,['United States of America'],"['Paramount Pictures', 'Malpaso Productions', 'Alan Jay Lerner Productions']",['Joshua Logan'],"['Lee Marvin', 'Clint Eastwood', 'Jean Seberg', 'Harve Presnell', 'Ray Walston', 'Tom Ligon', 'Alan Dexter', ""William O'Connell"", 'Robert Easton', 'Geoffrey Norman']"
258,18925,Facing the Giants,['Drama'],"['christian', 'sport', 'aftercreditsstinger']",100000,10178331,4563698,45083.0,64,111.0,2006,en,['United States of America'],['Destination Films'],['Alex Kendrick'],"['James Blackwell', 'Alex Kendrick', 'Shannen Fields', 'Chris WIllis', 'Tracy Goode']"
259,4251,Veer-Zaara,"['Drama', 'Romance']","[""love of one's life"", 'pilot', 'class society', 'pakistan', 'india', 'kashmir conflict']",7000000,29385320,3721858,45023.0,64,192.0,2004,hi,['India'],['Yash Raj Films'],['Yash Chopra'],"['Shah Rukh Khan', 'Preity Zinta', 'Rani Mukerji', 'Amitabh Bachchan', 'Hema Malini', 'Divya Dutta', 'Anupam Kher', 'Kirron Kher', 'Boman Irani', 'Manoj Bajpayee']"
260,10187,Swing Vote,"['Drama', 'Comedy']","['usa president', 'presidential election', 'fox news']",21000000,17600000,5815881,45143.0,65,120.0,2008,en,['United States of America'],['Touchstone Pictures'],['Joshua Michael Stern'],"['Kevin Costner', 'Madeline Carroll', 'Paula Patton', 'Kelsey Grammer', 'Dennis Hopper', 'Nathan Lane', 'Stanley Tucci', 'George Lopez', 'Judge Reinhold', 'Charles Esten']"
261,11577,Pat Garrett & Billy the Kid,['Western'],"['sheriff', 'aging', 'billy the kid', 'lawlessness', 'gun battle', 'gore', 'breast', 'old friends', 'flogging', 'man slaps a woman', 'pat garrett', 'manhunt']",4638783,11000000,4495256,44964.0,65,106.0,1973,en,['United States of America'],['Metro-Goldwyn-Mayer (MGM)'],['Sam Peckinpah'],"['James Coburn', 'Kris Kristofferson', 'Richard Jaeckel', 'Katy Jurado', 'Chill Wills', 'Barry Sullivan', 'Jason Robards', 'Bob Dylan', 'R. G. Armstrong', 'Luke Askew']"
262,16232,Mr. 3000,"['Comedy', 'Drama']","['baseball', 'sport']",30000000,21800302,2850896,5.0,66,104.0,2004,en,['United States of America'],['Touchstone Pictures'],['Charles Stone III'],"['Bernie Mac', 'Angela Bassett', 'Michael Rispoli', 'Brian J. White', 'Dondre Whitfield', 'Paul Sorvino', 'Tom Arnold', 'Dane Cook', 'John Judd', 'Nathan Geist']"
263,9400,Set It Off,"['Drama', 'Action', 'Crime']","['single parent', 'bank robber', 'last chance', 'los angeles']",9000000,41590886,6717994,45175.0,66,118.0,1996,en,['United States of America'],['New Line Cinema'],['F. Gary Gray'],"['Jada Pinkett Smith', 'Queen Latifah', 'Vivica A. Fox', 'Kimberly Elise', 'Blair Underwood', 'John C. McGinley', 'Ella Joyce', 'Charles Robinson', 'Dr. Dre', 'WC']"
264,21349,Anywhere But Here,"['Drama', 'Comedy', 'Romance']",['dream'],23000000,18653615,8976738,45174.0,66,114.0,1999,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Fox 2000 Pictures']",['Wayne Wang'],"['Susan Sarandon', 'Natalie Portman', 'Hart Bochner', 'Eileen Ryan', 'Ray Baker', 'John Diehl', 'Shawn Hatosy', 'Bonnie Bedelia', 'Faran Tahir', 'Shishir Kurup']"
265,16564,Winter in Wartime,"['Drama', 'History', 'War']","['netherlands', 'world war ii']",4000000,530048,5013575,45144.0,66,103.0,2008,nl,"['Netherlands', 'Belgium']","['Max TV', 'Prime Time', 'Isabella Films B.V.', 'Fu Works', 'Isabella Films']",['Martin Koolhoven'],"['Martijn Lakemeier', 'Melody Klaver', 'Yorick van Wageningen', 'Jamie Campbell Bower', 'Raymond Thiry', 'Anneke Blok', 'Mees Peijnenburg', 'Jesse van Driel', 'Dan van Husen', 'Ad van Kempen']"
266,8618,The History Boys,"['Comedy', 'Drama']","['gay', 'becoming an adult', 'education', 'exam', 'scholarship', 'oxford', 'cambridge', 'history', 'based on play', 'student', ""boys' school"", 'teachers and students', '1980s']",4000000,13401952,3771652,45083.0,66,109.0,2006,en,['United Kingdom'],"['DNA Films', 'BBC Films', 'UK Film Council']",['Nicholas Hytner'],"['Samuel Anderson', 'Dominic Cooper', 'James Corden', 'Samuel Barnett', 'Russell Tovey', 'Jamie Parker', 'Andrew Knott', 'Sacha Dhawan', 'Richard Griffiths', 'Stephen Campbell Moore']"
267,24748,Hud,"['Action', 'Drama', 'Western']","['alcoholism', 'ranchers', 'rancher', 'rebellious youth']",2500000,10000000,682919,45053.0,66,112.0,1963,en,['United States of America'],['Paramount Pictures'],['Martin Ritt'],"['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde', 'Whit Bissell', 'Crahan Denton', 'John Ashley', 'Val Avery', 'George O. Petrie', 'Curt Conway']"
268,9452,Bulworth,"['Comedy', 'Drama']","['mission of murder', 'politics', 'election campaign', 'liberal', 'swearing', 'political satire', 'hip hop culture']",30000000,29202884,452363,44991.0,66,108.0,1998,en,['United States of America'],['Twentieth Century Fox Film Corporation'],['Warren Beatty'],"['Warren Beatty', 'Halle Berry', 'Sean Astin', 'Christine Baranski', 'Adilah Barnes', 'J. Kenneth Campbell', 'Don Cheadle', 'Kevin Cooney', 'Nora Dunn', 'Joshua Malina']"
269,2074,Flirting with Disaster,"['Comedy', 'Romance']","['lsd', 'looking for  birth parents', 'half-brother', 'independent film']",7000000,14702438,5500324,44991.0,66,92.0,1996,en,['United States of America'],['Miramax Films'],['David O. Russell'],"['Ben Stiller', 'Patricia Arquette', 'Téa Leoni', 'Mary Tyler Moore', 'Alan Alda', 'George Segal', 'Lily Tomlin', 'Josh Brolin', 'Richard Jenkins', 'Celia Weston']"
270,91070,L!fe Happens,['Comedy'],"['baby', 'roommate', 'friendship', 'single', 'los angeles', 'dating', 'pregnancy', 'woman director']",930000,30905,5974156,44990.0,66,100.0,2011,en,"['Canada', 'United States of America']","['Stardust Pictures', 'Dot Dot Dot Productions']",['Kat Coiro'],"['Krysten Ritter', 'Kate Bosworth', 'Rachel Bilson', 'Geoff Stults', 'Justin Kirk', 'Fallon Goodson', 'Andrea Savage', 'Kristen Johnston', 'Rhys Coiro', 'Seymour Cassel']"
271,9459,Woodstock,"['History', 'Documentary', 'Music']","['hippie', 'free love', 'musical', 'music', 'woodstock', 'music festival', 'rock music', 'summer']",600000,34505110,3409764,44933.0,66,225.0,1970,en,['United States of America'],"['Wadleigh-Maurice', 'Warner Bros.']",['Michael Wadleigh'],"['Joe Cocker', 'Richie Havens', 'Joan Baez', 'Arlo Guthrie', 'Ten Years After', 'John Sebastian', 'Sly and the Family Stone', 'Jimi Hendrix', 'Canned Heat', 'Jefferson Airplane']"
272,15927,A Passage to India,"['Drama', 'Adventure', 'History']","['doctor', 'india', 'english', 'magistrate', '1920s', 'mosque']",8000000,27187653,9548391,45175.0,67,163.0,1984,en,"['United Kingdom', 'United States of America']","['Columbia Pictures', 'EMI Films Ltd.', 'Thorn EMI Screen Entertainment', 'Home Box Office']",['David Lean'],"['Judy Davis', 'Alec Guinness', 'Peggy Ashcroft', 'James Fox', 'Victor Banerjee']"
273,16406,Dick,['Comedy'],"['richard nixon', 'watergate', 'the white house']",13000000,27500000,4742537,45112.0,67,94.0,1999,en,"['Canada', 'France', 'United States of America']",['Columbia Pictures'],['Andrew Fleming'],"['Kirsten Dunst', 'Michelle Williams', 'Will Ferrell', 'Dan Hedaya', 'Bruce McCulloch', 'Teri Garr', 'Dave Foley', 'Jim Breuer', 'Harry Shearer', 'Saul Rubinek']"
274,19405,Recess: School's Out,"['Science Fiction', 'Animation', 'Comedy', 'Family']","['holiday', 'elementary school', 'friends', 'based on tv series', 'summer', 'classmates', 'recess']",10000000,44460850,5699058,45083.0,67,83.0,2001,en,['United States of America'],"['Walt Disney Television Animation', 'Disney Toon Studio']",['Chuck Sheetz'],"[""Rickey D'Shon Collins"", 'Jason Davis', 'Ashley Johnson', 'Courtland Mead', 'Pamela Adlon', 'Dabney Coleman', 'Robert Goulet', 'Melissa Joan Hart', 'April Winchell', 'Andrew Lawrence']"
275,848,Dragonslayer,['Fantasy'],"['secret identity', 'self sacrifice', 'magic', 'virgin', 'solar eclipse', 'sacrifice', ""sorcerer's apprentice"", 'amulet', 'lottery', 'brood', 'egg', 'princess', 'sorcerer', 'human sacrifice', 'dragon', 'hidden identity', 'crossdressing', 'landslide', 'sword and sorcery']",18000000,14110013,3258422,45052.0,67,108.0,1981,en,['United Kingdom'],"['Paramount Pictures', 'Walt Disney Productions']",['Matthew Robbins'],"['Peter MacNicol', 'Caitlin Clarke', 'Ralph Richardson', 'John Hallam', 'Peter Eyre', 'Albert Salmi', 'Sydney Bromley', 'Chloe Salaman', 'Emrys James', 'Roger Kemp']"
276,14854,Lone Wolf McQuade,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller', 'Western']","['martial arts', 'kung fu', 'texas', 'fbi', 'wheelchair', 'texas ranger', 'weapon', 'gun battle', 'drug', 'father daughter relationship', 'killing a dog']",5000000,12232628,8452666,45051.0,67,107.0,1983,en,['United States of America'],"['1818', 'Lone Wolf McQuade Associates', 'Topkick Productions']",['Steve Carver'],"['Chuck Norris', 'David Carradine', 'Barbara Carrera', 'Leon Isaac Kennedy', 'Dana Kimmell', 'Robert Beltran', 'L.Q. Jones', 'R. G. Armstrong', 'Jorge Cervera Jr.', 'Sharon Farrell']"
277,16769,Coal Miner's Daughter,"['Drama', 'Music']","['country music', 'female friendship', 'biography', 'loretta lynn', 'washington state', 'still', 'grand ole opry', 'nashville tennessee', 'honkytonk', 'coal', 'coal mining', 'journey shown on map']",15000000,67182787,3826685,44964.0,67,125.0,1980,en,['United States of America'],['Universal Pictures'],['Michael Apted'],"['Sissy Spacek', 'Tommy Lee Jones', 'Levon Helm', ""Beverly D'Angelo"", 'William Sanderson', 'Phyllis Boyens', 'Bill Anderson Jr.', 'Foister Dickerson', 'Malla McCown', 'Pamela McCown']"
278,18254,Reds,"['Drama', 'History']","['journalist', 'russian revolution 1917']",32000000,40382659,4602185,44933.0,67,195.0,1981,en,['United States of America'],"['Barclays Mercantile Industrial Finance', 'JRS Productions']",['Warren Beatty'],"['Warren Beatty', 'Diane Keaton', 'Edward Herrmann', 'Jack Nicholson', 'Jerzy Kosinski', 'Paul Sorvino', 'Maureen Stapleton', 'Nicolas Coster', 'M. Emmet Walsh', 'Ian Wolfe']"
279,2621,Return to Me,"['Romance', 'Comedy', 'Drama']","['transplantation', ""love of one's life"", 'veterinarian', 'woman director']",24000000,36609995,5771479,44932.0,67,115.0,2000,en,['United States of America'],"['Metro-Goldwyn-Mayer (MGM)', 'JLT Productions']",['Bonnie Hunt'],"['David Duchovny', 'Minnie Driver', ""Carroll O'Connor"", 'Robert Loggia', 'Jim Belushi', 'Bonnie Hunt', 'David Alan Grier', 'Joely Richardson', 'Eddie Jones', 'Marianne Muellerleile']"
280,17813,Alex & Emma,"['Comedy', 'Romance']","['gambling', 'sex', 'casino', 'based on novel', 'vandalism', 'lie', 'kiss', 'love', 'disappearance', 'writer', 'death', 'fortune']",30000000,15368897,4352422,5.0,68,96.0,2003,en,['United States of America'],"['Epsilon Motion Pictures', 'Franchise Pictures', 'Escape Artists', 'Reiner / Greisman Productions']",['Rob Reiner'],"['Luke Wilson', 'Kate Hudson', 'Sophie Marceau', 'David Paymer', 'Paul Wilson', 'Chino XL', 'Lobo Sebastian', 'Rip Taylor', 'Alexander Wauthier', 'Leili Kramer']"
281,2148,The Cotton Club,"['Music', 'Drama', 'Crime', 'Romance']","['jazz', 'jazz musician', 'musical', 'mafia']",58000000,25928721,859075,45083.0,68,127.0,1984,en,['United States of America'],"['Orion Pictures', 'PSO International', 'Totally Independent']",['Francis Ford Coppola'],"['Richard Gere', 'Gregory Hines', 'Diane Lane', 'Lonette McKee', 'Bob Hoskins', 'James Remar', 'Nicolas Cage', 'Allen Garfield', 'Fred Gwynne', 'Gwen Verdon']"
282,18041,Gossip,"['Drama', 'Mystery', 'Thriller']","['college', 'suspense', 'gossip', 'rumor', 'social experiment']",14000000,5108820,5833687,45051.0,68,90.0,2000,en,['United States of America'],"['Village Roadshow Pictures', 'NPV Entertainment', 'Warner Bros.', 'Outlaw Productions (I)']",['Davis Guggenheim'],"['Joshua Jackson', 'James Marsden', 'Kate Hudson', 'Lena Headey', 'Norman Reedus']"
283,15198,"Mystery, Alaska","['Drama', 'Comedy']","['sport', 'ice hockey']",28000000,8888143,4436792,6.0,69,119.0,1999,en,"['Canada', 'United States of America']",['Hollywood Pictures'],['Jay Roach'],"['Russell Crowe', 'Hank Azaria', 'Mary McCormack', 'Burt Reynolds', 'Colm Meaney', 'Lolita Davidovich', 'Maury Chaykin', 'Ron Eldard', 'Ryan Northcott', 'Michael Buie']"
284,9809,Let's Go to Prison,"['Comedy', 'Crime']","['loss of father', 'condom', 'vulgar', 'parole board', 'alcohol abuse']",4000000,4630045,459841,45051.0,69,84.0,2006,en,['United States of America'],['Universal Pictures'],['Bob Odenkirk'],"['Dax Shepard', 'Will Arnett', 'Chi McBride', 'David Koechner', 'Dylan Baker', 'Michael Shannon', 'Jay Whittaker', 'Amy Hill', 'David Darlow', 'Bob Odenkirk']"
285,13938,The Last Dragon,"['Action', 'Adventure', 'Comedy']","['martial arts', 'pizzeria', 'limousine', 'music']",10000000,25754284,4928777,45022.0,69,108.0,1985,en,['United States of America'],"['TriStar Pictures', 'Motown Productions', 'Delphi III Productions']",['Michael Schultz'],"['Taimak', 'Julius Carry', 'Vanity', 'Christopher Murney', 'Faith Prince', ""Leo O'Brien"", 'Mike Starr', 'Jim Moody', 'Glen Eaton', 'Ernie Reyes, Jr.']"
286,20616,Swimfan,"['Drama', 'Thriller']","['competition', 'coma', 'infidelity', 'obsession', 'bathing', 'high school', 'femme fatale', 'athlete', 'hospital', 'swimmer', 'swimming', 'troubled teen']",8500000,34411240,4844451,5.0,70,84.0,2002,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Greenestreet Films', 'Cobalt Media Group', 'Furthur Films', 'Forrest Films']",['John Polson'],"['Jesse Bradford', 'Erika Christensen', 'Shiri Appleby', 'Kate Burton', 'Jason Ritter', 'Clayne Crawford', 'Dan Hedaya', 'Nick Sandow', 'Phyllis Somerville', 'James DeBello']"
287,11363,She's the One,"['Comedy', 'Romance']","['brother brother relationship', 'taxi', 'ex-girlfriend', ""love of one's life"", 'bride', 'broker', 'independent film', 'wedding']",3500000,9482579,8406025,45112.0,70,96.0,1996,en,['United States of America'],['Fox Searchlight Pictures'],['Edward Burns'],"['Edward Burns', 'Michael McGlone', 'Cameron Diaz', 'Jennifer Aniston', 'John Mahoney']"
288,9548,The Adventures of Ford Fairlane,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']","['rock and roll', 'show business', 'rock star', 'heavy metal', 'murder', 'private detective']",49000000,20423389,2808428,44963.0,71,104.0,1990,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'Silver Pictures']",['Renny Harlin'],"['Andrew Dice Clay', 'Wayne Newton', 'Priscilla Presley', 'Morris Day', 'Lauren Holly', ""Ed O'Neill"", 'Maddie Corman', 'Gilbert Gottfried', 'Robert Englund', 'David Patrick Kelly']"
289,10858,Nixon,"['History', 'Drama']","['usa president', 'presidential election', 'watergate scandal', 'biography', 'government', 'historical figure']",44000000,13681765,3770161,44933.0,71,192.0,1995,en,['United States of America'],"['Hollywood Pictures', 'Cinergi Pictures Entertainment']",['Oliver Stone'],"['Anthony Hopkins', 'Joan Allen', 'Powers Boothe', 'Ed Harris', 'Bob Hoskins', 'E.G. Marshall', 'David Paymer', 'David Hyde Pierce', 'Paul Sorvino', 'Mary Steenburgen']"
290,14325,The Express,['Drama'],"['american football', 'college', 'biography', 'sport', 'syracuse university']",40000000,9793496,387823,44933.0,71,130.0,2008,en,"['Germany', 'United States of America']","['Davis Entertainment', 'Relativity Media', 'IDEA Filmproduktions']",['Gary Fleder'],"['Rob Brown', 'Dennis Quaid', 'Darrin Henson', 'Charles S. Dutton', 'Aunjanue Ellis']"
291,43266,How Green Was My Valley,['Drama'],"['wales', 'rural setting', 'coal mining']",1250000,6000000,770019,45144.0,72,118.0,1941,en,['United States of America'],['Twentieth Century Fox Film Corporation'],['John Ford'],"['Walter Pidgeon', ""Maureen O'Hara"", 'Roddy McDowall', 'Donald Crisp', 'Anna Lee', 'John Loder', 'Sara Allgood', 'Barry Fitzgerald', 'Patric Knowles', 'Morton Lowry']"
292,11536,The Misfits,"['Drama', 'Action', 'Romance']","['decision', 'reno', 'mustang', 'falling in love', 'divorce']",4000000,8200000,2930058,45144.0,72,124.0,1961,en,['United States of America'],"['United Artists', 'Seven Arts Productions']",['John Huston'],"['Clark Gable', 'Marilyn Monroe', 'Montgomery Clift', 'Thelma Ritter', 'Eli Wallach', 'James Barton', 'Kevin McCarthy', 'Estelle Winwood', 'Rex Bell', 'John Huston']"
293,172391,Khumba,"['Animation', 'Adventure', 'Family']","['3d', 'khumba']",20000000,27187375,6459787,45143.0,72,85.0,2013,en,['South Africa'],['Triggerfish Animation'],['Anthony Silverston'],"['Jake T. Austin', 'Liam Neeson', 'Steve Buscemi', 'AnnaSophia Robb', 'Laurence Fishburne', 'Richard E. Grant', 'Loretta Devine', 'Anika Noni Rose', 'Catherine Tate', 'Jennifer Cody']"
294,10364,Catch-22,"['War', 'Comedy', 'Drama']","['world war ii', 'island', 'bomber', 'pianosa', 'american']",18000000,24911670,4504377,45113.0,72,121.0,1970,en,['United States of America'],"['Paramount Pictures', 'Filmways Productions']",['Mike Nichols'],"['Alan Arkin', 'Martin Balsam', 'Richard Benjamin', 'Art Garfunkel', 'Jack Gilford', 'Buck Henry', 'Bob Newhart', 'Anthony Perkins', 'Paula Prentiss', 'Orson Welles']"
295,347126,God's Not Dead 2,['Drama'],['christian'],5000000,23507567,696858,45112.0,72,121.0,2016,en,['United States of America'],['Pure Flix Productions'],['Harold Cronk'],"['Hayley Orrantia', 'Melissa Joan Hart', 'Jesse Metcalfe', 'David A.R. White', 'Ray Wise', 'Robin Givens', 'Ernie Hudson', 'Maria Canals-Barrera', 'Pat Boone', 'Gianna Simone']"
296,10090,Reno 911!: Miami,"['Action', 'Adventure', 'Comedy', 'Crime']","['sex', 'terrorist', 'beach', 'nudity', 'police', 'parody', 'attack', 'shootout', 'mockumentary', 'explosion', 'drug']",10000000,20342161,4207456,45082.0,72,84.0,2007,en,['United States of America'],"['Paramount Pictures', 'Double Feature Films', 'Jersey Films', 'Twentieth Century Fox Film Corporation', 'Comedy Central Films', 'Principato-Young Entertainment', 'High Sierra Carpeting']",['Ben Garant'],"['Lennie Loftin', 'Danny DeVito', 'Ben Garant', 'Carlos Alazraqui', 'Mary Birdsong', 'Niecy Nash', 'Wendi McLendon-Covey', 'Cedric Yarbrough', 'David Koechner', 'Brandon Molale']"
297,17127,The Object of My Affection,"['Comedy', 'Drama', 'Romance']","['blind date', 'love', 'falling in love', 'gay man straight woman relationship']",15000000,46905889,5164281,45082.0,72,111.0,1998,en,['United States of America'],['Twentieth Century Fox Film Corporation'],['Nicholas Hytner'],"['Jennifer Aniston', 'Paul Rudd', 'Hayden Panettiere', 'Alan Alda', 'Allison Janney', 'John Pankow', 'Steve Zahn', 'Nigel Hawthorne', 'Gabriel Macht', 'Kevin Carroll']"
298,3482,The Train,"['Action', 'Drama', 'Thriller', 'War']","['paris', 'france', 'world war ii', 'nazis', 'hijacking of train', 'artwork', 'train ride', 'painting', 'french resistance', 'train crash', 'nazi germany', 'art thief', 'art theft']",5800000,6800000,449029,44964.0,72,133.0,1964,en,"['France', 'United States of America']","['Les Productions Artistes Associés', 'Les Films Ariane', 'Dear Film Produzione']",['John Frankenheimer'],"['Burt Lancaster', 'Paul Scofield', 'Jeanne Moreau', 'Suzanne Flon', 'Michel Simon', 'Wolfgang Preiss', 'Albert Rémy', 'Charles Millot', 'Richard Münch', 'Jean-Pierre Zola']"
299,27004,Ca$h,"['Crime', 'Thriller', 'Comedy']","['independent film', 'money']",7000000,46488,8207425,6.0,73,108.0,2010,en,['United States of America'],"['Immortal Thoughts', 'Three Good Men']",['Stephen Milburn Anderson'],"['Sean Bean', 'Chris Hemsworth', 'Victoria Profeta', 'Thampy Antony', 'Mike Starr', 'Michael Mantell', 'Paul Sanchez', 'Peggy Roeder', 'Glenn Plummer', 'Larry Neumann Jr.']"
300,18615,Fur: An Imaginary Portrait of Diane Arbus,"['Drama', 'Mystery', 'Romance']","['photographer', 'biography', 'hair', 'werewolf', 'hypertrichosis', 'freak']",16800000,2281089,4358255,45143.0,73,122.0,2006,en,['United States of America'],"['River Road Entertainment', 'Edward R. Pressman Film', 'Iron Film']",['Steven Shainberg'],"['Nicole Kidman', 'Robert Downey Jr.', 'Ty Burrell', 'Harris Yulin', 'Jane Alexander', 'Emmy Clarke', 'Genevieve McCarthy', 'Boris McGiver', 'Marceline Hugot', 'Mary Duffy']"
301,11632,Vanity Fair,"['Drama', 'Romance']","['london england', 'british empire', 'lover', 'advancement', 'aristocrat', 'woman director']",23000000,16123851,6618149,45051.0,73,141.0,2004,en,"['United Kingdom', 'United States of America']","['Alliance Films', 'Focus Features']",['Mira Nair'],"['Reese Witherspoon', 'James Purefoy', 'Jonathan Rhys Meyers', 'Romola Garai', 'Gabriel Byrne', 'Rhys Ifans', 'Jim Broadbent', 'Bob Hoskins', 'Eileen Atkins', 'Tony Maudsley']"
302,24940,Head Over Heels,"['Comedy', 'Romance']","['supermodel', 'stalking', 'models']",14000000,10424470,466723,44990.0,73,86.0,2001,en,['United States of America'],['Universal Studios'],['Mark Waters'],"['Monica Potter', 'Freddie Prinze Jr.', 'Shalom Harlow', 'Ivana Miličević', 'Sarah Murdoch', 'Tomiko Fraser', 'China Chow', 'Stanley DeSantis', 'Erin-Marie Dykeman', 'James Kirk']"
303,4997,Wonderland,"['Crime', 'Drama', 'Mystery', 'Thriller']","['robbery', 'junkie', 'investigation', 'porno star', 'murder', 'los angeles', 'violence', 'drug']",5000000,2466444,779068,44963.0,73,104.0,2003,en,"['Canada', 'United States of America']",['Lions Gate Films'],['James Cox'],"['Val Kilmer', 'Dylan McDermott', 'Kate Bosworth', 'Josh Lucas', 'Lisa Kudrow', 'Eric Bogosian', 'Christina Applegate', 'Carrie Fisher', 'Tim Blake Nelson', 'Janeane Garofalo']"
304,29193,The Spanish Prisoner,"['Crime', 'Drama', 'Mystery', 'Thriller']","['dialogue', 'confidence', 'invention', 'independent film']",10000000,13835130,3091077,44933.0,73,110.0,1997,en,['United States of America'],"['Jean Doumanian Productions', 'Sweetland Films', 'Magnolia Films', 'Jasmine Productions Inc.']",['David Mamet'],"['Steve Martin', 'Campbell Scott', 'Ben Gazzara', 'Rebecca Pidgeon', 'Ricky Jay']"
305,9813,The Quiet,"['Drama', 'Thriller']","['depression', 'christmas party', 'deaf-mute', 'daughter', 'high school sports', 'blood splatter', 'independent film', 'mother daughter relationship', 'incest', 'woman director']",900000,381420,-339218,44932.0,73,96.0,2005,en,['United States of America'],['Destination Films'],['Jamie Babbit'],"['Elisha Cuthbert', 'Camilla Belle', 'Edie Falco', 'Martin Donovan', 'Shawn Ashmore', 'Katy Mixon', 'David Gallagher', 'Maria Cash', 'Jo Baker', 'Steve Uzzell']"
306,227707,The Adventurer: The Curse of the Midas Box,"['Fantasy', 'Adventure', 'Family']","['london england', 'based on novel', 'key', 'adventure', 'supernatural', 'steampunk']",25000000,6399,8842722,44931.0,73,99.0,2013,en,"['Belgium', 'United Kingdom', 'Spain']","['Matador Pictures', 'Arcadia Motion Pictures', 'uFilm', 'Afrodita Audiovisual, A.I.E.', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Telefónica Producciones', 'Umedia', 'Entertainment Motion Pictures', 'Cinema One', 'Nix Films', 'International Pictures Two', 'Cronos Entertainment AIE']",['Jonathan Newman'],"['Aneurin Barnard', 'Michael Sheen', 'Lena Headey', 'Sam Neill', 'Ioan Gruffudd', 'Keeley Hawes', 'Tristan Gemmill', 'Daniel Wilde', 'Xavier Atkins', 'Oliver Stark']"
307,10646,Tomcats,"['Comedy', 'Romance']","['compulsive gambling', 'roulette', 'stag night', 'group of friends']",11000000,23430766,7063053,45173.0,74,95.0,2001,en,['United States of America'],"['Columbia Pictures', 'Revolution Studios']",['Gregory Poirier'],"[""Jerry O'Connell"", 'Shannon Elizabeth', 'Jake Busey', 'Horatio Sanz', 'Bernie Casey']"
308,9095,Mary Reilly,"['Drama', 'Horror', 'Thriller', 'Romance']","['servant', 'monster', 'laboratory', 'jekyll and hyde', 'housemaid', '19th century']",47000000,12379402,6067212,45112.0,74,104.0,1996,en,['United States of America'],"['TriStar Pictures', 'NFH Productions']",['Stephen Frears'],"['Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon', 'Glenn Close', 'Kathy Staff', 'Michael Sheen', 'Bronagh Gallagher', 'Linda Bassett', 'Ciarán Hinds']"
309,13370,A Mighty Wind,"['Comedy', 'Music']","['mockumentary', 'folk singer']",6000000,18750246,4053017,45083.0,74,91.0,2003,en,['United States of America'],['Castle Rock Entertainment'],['Christopher Guest'],"['Bob Balaban', 'Christopher Guest', 'John Michael Higgins', 'Eugene Levy', 'Jane Lynch', 'Michael McKean', ""Catherine O'Hara"", 'Parker Posey', 'Harry Shearer', 'Fred Willard']"
310,21301,Barbershop 2:  Back in Business,"['Comedy', 'Drama']",['blaxploitation'],18000000,65070412,6501815,45082.0,74,106.0,2004,en,['United States of America'],['Metro-Goldwyn-Mayer (MGM)'],['Kevin Rodney Sullivan'],"['Ice Cube', 'Cedric the Entertainer', 'Sean Patrick Thomas', 'Keke Palmer', 'Michael Ealy', 'Queen Latifah', 'Eve', 'DeRay Davis', 'Kenan Thompson', 'Marcia Wright']"
311,12220,The Story of Us,"['Comedy', 'Drama', 'Romance']","[""love of one's life"", 'therapist', 'psychology', 'wedding', 'relationship', 'divorce']",50000000,58900031,622577,45174.0,75,95.0,1999,en,['United States of America'],"['Universal Pictures', 'Castle Rock Entertainment']",['Rob Reiner'],"['Bruce Willis', 'Michelle Pfeiffer', 'Rob Reiner', 'Colleen Rennison', 'Jake Sandvig', 'Casey Boersma', 'Julie Hagerty', 'Rita Wilson', 'Paul Reiser', 'Red Buttons']"
